pointDistance, pathLength, DFSVisit, BFSVisit, AStarVisit
49.162994,1880,5125,8671,4962
49.162994,2894,4196,8173,7169
49.162994,1196,8784,2641,9330
49.162994,1214,4326,5990,7039
49.162994,734,914,2963,1079
49.193497,809,2736,2679,4188
49.193497,1587,2187,6476,5753
49.193497,1629,8518,8570,7421
49.193497,3395,4756,8082,7386
49.20366,914,6002,4644,1474
49.24429,1612,7400,7574,4610
49.24429,2036,7614,7747,7613
49.24429,1582,4808,5401,3948
49.24429,1152,6006,5879,7849
49.24429,952,2069,3947,9095
49.24429,1626,6643,5957,6384
49.24429,1608,4194,5888,5566
49.24429,522,6631,1893,871
49.25444,263,350,1157,8185
49.25444,3283,6624,9224,5065
49.25444,3589,2813,7421,4924
49.25444,515,9558,2137,8361
49.335587,607,749,3314,4094
49.335587,1053,2331,4354,7446
49.335587,2021,6570,7087,6238
49.335587,679,2372,3871,8469
49.335587,2551,4045,7049,6051
49.335587,2121,3488,4721,9114
49.365982,1386,2024,6701,7061
49.396355,1343,5536,5783,7394
49.396355,1413,2346,4079,3331
49.396355,3447,6984,2995,7648
49.396355,833,7190,3697,1115
49.396355,1017,1513,5432,5422
49.396355,795,4676,3159,2916
49.40648,274,6560,686,6603
49.40648,1126,5254,4419,5113
49.47727,1669,9018,3420,8742
49.47727,429,3373,2113,3351
49.47727,1549,4398,7185,4432
49.497475,601,1026,2299,8415
49.497475,765,1562,2870,1398
49.497475,809,3400,2780,1305
49.497475,603,1460,2921,1252
49.517673,509,9441,2750,9329
49.517673,1823,7141,9305,7224
49.517673,1293,4709,7282,9007
49.57822,2167,7424,8981,9330
49.57822,701,7717,2910,9656
49.57822,199,913,556,213
49.57822,791,6653,4045,1271
49.648766,2172,8143,9264,3963
49.648766,1242,5610,5768,5826
49.648766,988,1794,7160,4251
49.648766,1544,2076,5380,4826
49.648766,2080,4092,5897,9529
49.648766,1608,4956,6114,6656
49.648766,206,9514,1017,9965
49.648766,1412,4693,4886,8021
49.648766,974,8735,4105,2773
49.648766,2606,4780,6070,4692
49.648766,2060,5025,8311,2656
49.648766,1214,1827,5132,8736
49.648766,766,6796,4084,5245
49.648766,598,1091,2669,6231
49.648766,2382,7069,8930,3804
49.648766,2066,943,2254,9386
49.648766,948,2732,5024,5342
49.648766,1660,2071,3298,2727
49.648766,1538,6929,5303,4428
49.67897,2417,4863,6556,4261
49.67897,1223,2272,6351,7837
49.67897,371,626,1688,489
49.729267,500,928,1393,935
49.729267,1956,3449,8331,3810
49.729267,1670,6407,6984,5527
49.729267,2042,3526,5806,3733
49.729267,1444,2539,3832,8578
49.73932,565,5983,4164,1417
49.73932,435,5220,2587,9368
49.73932,805,4576,5078,2074
49.73932,581,3906,2870,9778
49.73932,3737,8393,8080,5691
49.76947,1262,6103,7547,7608
49.76947,1018,1267,3610,5867
49.819675,513,6070,2052,953
49.819675,2913,4144,9243,4775
49.819675,871,1055,2316,1789
49.819675,751,1936,2609,2056
49.819675,443,9608,1912,4094
49.92995,2680,8451,9391,7635
49.92995,1396,1706,7041,6256
49.92995,1550,9354,6067,9367
49.979996,1397,7351,8692,7505
49.979996,479,899,2479,9382
49.979996,443,9323,1910,3526
50,1985,8710,9653,2404
50,2223,7706,7705,7557
50,2463,4938,9021,3703
50,745,992,2202,9134
50,1207,5672,6733,9186
50,1573,8592,7089,9360
50.01,354,9922,1594,7688
50.01,666,1973,2929,9838
50.01,3700,7829,9226,6626
50.01,546,704,2606,728
50.01,630,2014,2380,2235
50.039986,3443,7140,9772,6784
50.039986,361,8653,1311,505
50.039986,2899,1421,4878,8876
50.039986,2067,3854,7314,5192
50.039986,569,7758,2666,968
50.08992,2114,3676,9455,4150
50.08992,1706,7703,6360,6692
50.08992,1890,4727,6868,8302
50.08992,2192,8145,9751,3262
50.08992,1334,2205,6535,8420
50.08992,1276,5716,6572,7310
50.08992,868,1653,2654,1546
50.08992,2062,3002,9844,5772
50.08992,956,7912,5004,6140
50.08992,388,3057,1769,927
50.08992,472,8962,2013,9549
50.08992,618,3183,2735,854
50.159744,2891,4400,8089,3606
50.159744,2177,7836,6836,4203
50.159744,1187,3134,7451,7881
50.159744,659,9488,3195,3147
50.159744,601,3903,2773,7589
50.159744,645,9807,1875,1560
50.159744,391,624,1334,645
50.159744,629,9601,3614,8491
50.20956,930,4062,4787,6919
50.20956,726,6826,3349,978
50.20956,906,5029,4457,1050
50.219517,751,1108,3691,7747
50.219517,1721,5977,8124,5384
50.219517,2339,3771,8893,4687
50.219517,2215,3339,9243,5497
50.219517,4141,8734,9960,6357
50.219517,2593,6575,8846,4505
50.219517,839,9329,4230,1170
50.24938,966,1809,4723,5121
50.24938,2014,3552,5199,3059
50.24938,1434,8589,5889,5777
50.24938,2920,7363,8835,4712
50.24938,2890,6095,8632,5572
50.24938,2614,6858,9895,7309
50.24938,418,720,1477,9051
50.24938,544,2380,3155,7233
50.24938,2576,6815,8866,7066
50.24938,1788,7021,7074,2188
50.24938,332,574,1550,1465
50.24938,2564,8019,6648,3130
50.24938,404,3665,1486,1004
50.24938,1010,2057,3172,1859
50.24938,3128,6204,9989,6704
50.24938,2652,7203,8310,7807
50.24938,994,1563,6977,1229
50.24938,2454,3274,9652,7640
50.24938,2626,6413,8654,8373
50.24938,316,1803,2036,349
50.289165,1102,4800,5148,9474
50.289165,330,9767,1228,367
50.289165,2608,8550,9369,4539
50.32892,282,2758,1030,525
50.32892,964,5472,3334,5327
50.32892,634,709,2030,2609
50.32892,2128,6740,4510,5378
50.32892,800,4931,2257,4960
50.32892,1794,9343,3237,2529
50.32892,1572,1455,6832,4543
50.32892,1784,2952,7839,3907
50.358715,1281,2111,5154,3018
50.358715,1889,9343,3546,9236
50.358715,2025,2767,9215,8814
50.447994,3260,4943,9927,6685
50.447994,2454,3391,5629,3408
50.447994,464,8888,2289,9771
50.447994,1974,9119,7506,8792
50.447994,2134,3822,7529,2946
50.447994,1774,5198,6319,4180
50.447994,2150,7153,8472,7406
50.447994,602,829,1961,9659
50.447994,1150,5320,4563,2113
50.447994,1760,8912,3992,9177
50.447994,1504,1779,8044,4353
50.47772,1159,1753,6282,4334
50.47772,1195,9563,4176,1556
50.47772,1757,3945,5187,4562
50.48762,1896,3084,8543,2506
50.48762,862,9616,3993,9808
50.48762,328,9494,2014,401
50.537113,3109,3011,7147,7834
50.566788,2118,3399,8750,3418
50.566788,482,1667,1714,1354
50.566788,1082,2887,3758,2710
50.566788,3314,6423,8038,6745
50.596443,1465,6867,6687,3023
50.596443,737,7180,3396,8486
50.596443,3107,5262,9187,8394
50.596443,1611,5474,6502,6583
50.596443,1485,2823,5822,2724
50.606323,806,4644,3888,4689
50.635956,3341,7640,9071,8229
50.635956,885,9266,3826,9137
50.635956,1135,5395,6115,5358
50.635956,1297,3615,5064,4684
50.635956,1843,7514,8035,7154
50.635956,1803,8396,7747,8645
50.635956,1483,4771,6482,4323
50.695168,1183,2072,2401,1578
50.695168,2423,7166,8769,4773
50.695168,281,560,1124,9631
50.695168,1589,4742,6125,3585
50.695168,2565,8302,9022,8353
50.695168,781,4000,4284,1113
50.695168,355,1721,1128,8565
50.77401,1237,9154,5204,1546
50.77401,2307,6057,6794,6108
50.77401,3031,6587,9872,4481
50.77401,2351,8269,6223,7437
50.803543,994,2771,5208,1417
50.803543,704,1026,2682,4442
50.803543,3148,8020,7402,5394
50.803543,1314,1457,1841,9875
50.803543,1810,9043,9398,9428
50.803543,242,5586,1038,5607
50.91169,483,712,1698,879
50.92151,2394,6720,6089,4159
50.92151,1646,4065,6995,5027
50.92151,2460,7373,6898,8356
50.92151,1932,5546,6650,6086
50.92151,2948,7941,7985,5661
50.931328,1691,8901,9147,6660
50.931328,2393,5515,7776,8192
50.931328,813,3546,3274,3436
50.96077,3514,6165,8073,5482
50.96077,716,7022,4850,4930
50.990196,2861,5466,7921,6049
50.990196,1071,3078,3511,7788
50.990196,1121,2407,3274,1512
50.990196,557,9011,1720,1284
50.990196,591,8699,3095,6887
50.990196,517,6382,3387,6720
50.990196,737,1511,3025,4542
50.990196,2935,3765,8902,6841
50.990196,1965,3849,7934,3609
50.990196,1829,5318,7265,6792
50.990196,2139,6445,7765,6688
50.990196,1637,3420,6022,4186
50.990196,1371,3118,7912,8824
50.990196,493,1161,1396,763
51,2918,7177,9501,5588
51,964,1698,4776,8290
51,2862,5313,9674,5731
51,970,2550,5337,2454
51,784,4308,4427,2988
51,1814,3554,6104,4535
51,1242,9291,4856,1842
51.009804,2419,4475,2269,2990
51.009804,1983,7243,7261,5949
51.0392,384,9542,1910,547
51.0392,2812,4505,9236,4720
51.0392,2290,6360,8923,5288
51.0392,1262,1741,6618,9590
51.0392,3840,5522,9903,6701
51.0392,3858,5963,9781,6363
51.0392,442,862,2114,9576
51.0392,1234,1508,5773,6736
51.078373,530,9749,2558,554
51.078373,482,2258,1730,632
51.078373,1066,2263,6998,1416
51.078373,2492,3426,6580,3586
51.078373,2064,3749,8724,3568
51.088158,1085,1400,4200,7929
51.088158,1683,2872,6299,2580
51.088158,1351,4216,4900,4154
51.088158,371,9867,1963,9800
51.088158,1827,7256,8307,3856
51.10773,3141,7455,9592,6040
51.10773,1925,3274,5207,5542
51.10773,1957,4103,6775,5359
51.156624,1194,1861,3893,2814
51.156624,2720,3480,9089,4824
51.156624,1252,9391,5270,1740
51.156624,1428,8201,4221,2496
51.156624,1130,7860,5184,7760
51.156624,1058,8310,4473,8229
51.156624,2106,3442,5374,2947
51.156624,1342,8602,7496,8287
51.1957,692,8178,4035,1013
51.1957,530,9817,2443,3479
51.1957,1788,6125,7641,6159
51.224995,2091,8718,8398,5923
51.224995,2365,6207,8368,4000
51.224995,2501,6503,8548,5598
51.224995,2093,7495,9265,4027
51.224995,637,1262,2294,1762
51.24451,1799,6010,7022,5733
51.24451,749,1479,1995,2153
51.24451,2785,5390,9859,5307
51.24451,427,842,872,711
51.24451,2473,6672,9927,7132
51.24451,1573,5076,4658,9140
51.24451,521,762,1395,9768
51.24451,2665,6595,8156,5547
51.24451,3791,6788,9316,5884
51.24451,2759,5634,7554,6681
51.24451,1217,9207,7450,1908
51.24451,2563,7414,4377,4727
51.312767,926,9008,3283,1897
51.312767,1012,3573,4642,9079
51.312767,932,2927,5738,3130
51.351727,834,7756,2695,7621
51.40039,825,6668,4240,4098
51.40039,1407,3708,5492,3778
51.40039,1351,2253,6975,2254
51.41984,1131,7869,4289,7072
51.41984,2567,6109,9809,4599
51.41984,1885,6760,6538,5893
51.42956,2698,6579,8164,5173
51.42956,2424,3720,8041,4978
51.42956,740,7496,3439,9484
51.47815,1067,5975,4441,8645
51.47815,731,831,2783,9874
51.47815,2695,4811,9016,7661
51.47815,1253,2506,2929,2041
51.47815,1301,1802,5725,6400
51.47815,565,1602,2700,1031
51.47815,1467,6043,4429,2629
51.47815,1491,2023,7320,2489
51.47815,1205,9687,4517,9143
51.47815,757,8262,2030,8311
51.47815,2253,3683,8515,4639
51.47815,1167,7045,7630,3998
51.47815,1183,2373,4948,1894
51.546097,1176,8524,4448,4215
51.546097,886,1297,4034,7470
51.546097,1530,9089,4643,7924
51.546097,1850,3902,9751,7668
51.613953,2805,5747,9543,3956
51.613953,1187,4317,4143,1694
51.613953,1441,2081,6962,9174
51.613953,827,4251,4100,8092
51.613953,537,2075,2156,954
51.613953,2413,3675,5979,4014
51.62364,766,2815,3099,1048
51.62364,1534,2419,7777,2305
51.62364,694,2375,2566,7980
51.62364,898,9565,4170,9354
51.62364,890,4283,4633,7405
51.62364,782,1284,3048,8866
51.62364,1050,1736,2517,1324
51.62364,358,9368,1402,4530
51.62364,804,8600,3846,1217
51.62364,428,602,2357,629
51.62364,1276,6321,5506,9144
51.662365,2640,7559,7570,4096
51.662365,1768,6225,5045,6041
51.662365,1454,1815,5158,3751
51.662365,1778,6981,7491,3362
51.662365,3338,7094,9889,6815
51.662365,724,2659,2605,2805
51.662365,898,3044,2736,3319
51.662365,2164,3875,7207,5287
51.739735,446,958,2135,2266
51.78803,1285,5901,6484,6350
51.78803,311,354,1071,7769
51.78803,2899,8028,9817,5746
51.855568,2058,6019,7629,8731
51.855568,1556,3485,5632,5652
51.855568,444,534,2112,3974
51.855568,308,603,1059,4233
51.855568,2432,8132,6396,4121
51.86521,2763,5051,8172,8490
51.86521,407,5521,1729,1566
51.86521,311,6833,956,1688
51.86521,283,767,1314,9928
51.884487,1473,2355,5749,5231
51.894123,2360,7610,7488,7937
51.894123,436,3385,2063,484
51.894123,2602,5803,6532,4488
51.894123,1274,2539,3673,1886
51.92302,403,8671,1754,9225
51.92302,737,2149,2550,8988
51.92302,2677,8023,8674,5453
51.971146,366,9883,1702,9289
51.971146,346,481,669,375
51.971146,2010,5483,7146,6213
52,951,6793,5016,3338
52,489,4152,2395,4159
52,273,620,881,9664
52.009613,2550,5130,6514,4983
52.009613,988,7455,3248,7949
52.009613,1026,2085,4472,2273
52.009613,1212,7972,5473,1759
52.009613,806,8370,5115,8603
52.009613,450,1369,2188,2223
52.009613,3048,7091,7325,7652
52.009613,2910,4777,9209,5043
52.009613,2876,4804,1257,8169
52.009613,1008,1201,3836,7292
52.009613,1704,6246,6938,3478
52.03845,2887,5311,9088,6950
52.086468,410,938,1503,968
52.153618,1807,8745,8791,5576
52.153618,2309,3307,9743,8651
52.153618,1765,6830,1646,2431
52.153618,703,939,3241,1145
52.153618,829,1026,4475,6251
52.153618,431,7431,2259,7224
52.153618,897,9570,5934,7801
52.153618,713,5755,2767,4038
52.153618,1515,7243,7259,2064
52.17279,607,6267,1965,730
52.17279,1233,5912,3643,6155
52.17279,1253,2865,6131,2869
52.17279,3489,5273,9708,6220
52.201534,1136,2267,4170,8374
52.201534,2484,7290,9791,6771
52.201534,652,2964,2597,905
52.201534,1010,4497,4379,1838
52.201534,1516,7693,5565,8326
52.201534,1002,9679,4312,1435
52.201534,704,7408,2327,5785
52.201534,1174,8871,6521,7864
52.23983,1640,8529,3607,8384
52.23983,2904,4359,6952,7660
52.23983,1928,3587,7032,3011
52.3259,1579,8426,8838,4765
52.3259,2821,4828,8974,8368
52.3259,1547,6979,6371,2233
52.3259,1455,4173,8195,3879
52.3259,691,868,3670,9802
52.3259,1243,2734,4824,8361
52.3259,3311,6319,9747,6349
52.34501,295,433,1239,311
52.34501,473,7711,2328,7844
52.34501,239,493,940,498
52.34501,969,8765,3094,1941
52.35456,1840,2131,8138,3251
52.35456,2050,7389,7118,4734
52.35456,428,7563,1410,1816
52.392746,2032,7681,8648,4117
52.392746,732,8511,2761,8865
52.392746,1020,4983,5703,9313
52.392746,1332,4583,6197,2028
52.392746,1176,9180,6964,9267
52.392746,890,1557,5716,2833
52.40229,1537,7462,6743,3160
52.40229,2325,3570,9228,7875
52.40229,2921,7673,9452,4672
52.46904,2392,7473,6318,4961
52.46904,2196,7772,9235,3654
52.46904,2648,7906,9933,8392
52.46904,2920,5072,8393,7178
52.46904,1672,2268,6253,2293
52.478565,423,791,1703,2574
52.478565,553,8409,2727,8116
52.49762,427,4801,1483,4788
52.49762,1075,9784,5659,9798
52.49762,213,7348,798,7203
52.49762,2197,3819,7341,5791
52.49762,1765,8172,4732,9134
52.49762,1429,5277,5593,6087
52.49762,635,817,2022,6315
52.49762,2131,4587,7933,6716
52.49762,1491,9233,6065,7011
52.49762,1089,2036,5388,1824
52.49762,2923,8791,5911,5270
52.554733,3013,6545,9429,6588
52.554733,1677,2038,6927,3383
52.554733,341,555,839,604
52.554733,1491,8737,3738,1953
52.554733,1463,4322,5662,4363
52.611786,347,6549,1509,3884
52.611786,1609,4737,5578,5267
52.611786,785,1092,3625,1593
52.611786,2775,5647,9164,4987
52.63079,2745,4837,7908,5635
52.63079,1363,9324,5188,6481
52.63079,1003,9002,3969,9254
52.63079,2155,6342,7219,3225
52.63079,3193,8774,9514,6029
52.63079,1327,7094,7362,5001
52.69725,2898,4897,5886,5471
52.69725,1940,7119,7970,6759
52.69725,2198,8131,9888,3705
52.69725,2380,4430,9088,5352
52.773098,294,1134,1135,1166
52.773098,1264,8731,5249,2511
52.773098,1700,2850,5982,2672
52.773098,1696,3672,4156,3966
52.773098,1978,5970,6658,5608
52.773098,2588,7635,7461,5996
52.773098,528,918,3162,7460
52.773098,1186,7291,4928,4041
52.773098,756,1062,3047,9000
52.773098,1016,3119,3920,5655
52.801514,1213,2162,4132,2131
52.801514,1087,8242,6192,5157
52.801514,1077,1614,4503,8066
52.801514,799,9714,3010,2478
52.810986,880,6065,2715,9496
52.810986,518,2221,2801,1323
52.810986,646,2183,3410,6679
52.810986,2674,4830,7588,6837
52.83938,851,1027,4532,3445
52.83938,1131,5711,4921,5631
52.83938,1227,2984,5450,2802
52.83938,1079,5340,5160,8033
52.83938,1719,9231,6368,6496
52.83938,711,1335,3915,4456
52.886673,818,1269,3108,5770
52.924473,1700,8852,7428,6907
52.924473,1446,2122,5317,2720
52.924473,3314,6186,9289,6267
52.924473,536,1735,2739,722
52.924473,2144,8198,7247,9038
52.924473,1296,8984,6535,1832
52.924473,1068,8894,5649,1480
52.924473,1264,2362,5920,4787
52.95281,1217,8359,5379,9267
52.95281,231,6778,1038,242
52.95281,859,1100,3905,3428
52.95281,835,1174,3664,7561
52.95281,931,3733,4336,4016
52.95281,1825,6676,7833,4536
52.95281,2141,8242,9254,3488
53,2164,5200,6062,8133
53,1318,2963,6627,1767
53,3162,5222,7943,5863
53,1976,7426,9342,5278
53,2382,4834,8654,7184
53.009434,983,3040,4289,3688
53.009434,1843,9219,6675,9395
53.009434,1021,8412,3899,9577
53.009434,2443,8197,9426,7766
53.009434,1491,5375,7688,7934
53.009434,749,8254,4318,1351
53.009434,647,882,2074,862
53.009434,953,6502,5291,7289
53.037724,2082,7253,6281,5558
53.037724,1544,2538,5106,3993
53.037724,1044,8946,3130,1334
53.037724,2572,5730,9055,5759
53.037724,558,715,2234,8666
53.037724,1734,5153,6543,6129
53.037724,1758,3427,8005,2022
53.037724,1588,5881,6625,2326
53.037724,2788,8729,7895,8585
53.037724,288,634,789,9650
53.075417,2026,3194,8737,7162
53.08484,1677,8118,8105,3890
53.08484,1843,6103,5902,4079
53.08484,845,1355,4741,1167
53.08484,405,9830,1512,9516
53.08484,437,9816,1409,678
53.08484,1131,1491,5587,1498
53.14132,1299,3038,7456,9620
53.14132,3001,5184,9055,7738
53.14132,1347,2140,5000,1668
53.14132,1951,7200,8582,5788
53.15073,770,6090,3495,6119
53.15073,3038,5256,5656,6866
53.15073,2774,8617,9230,5363
53.15073,3142,8818,9389,6595
53.15073,966,8999,5390,9674
53.15073,850,4351,4794,3605
53.15073,1368,2277,5438,4521
53.15073,1210,5892,6069,1701
53.15073,1942,5199,9089,3717
53.15073,1016,5214,4032,4933
53.15073,1806,3906,7181,6773
53.15073,1838,2930,7518,6241
53.160137,2649,3689,8092,4441
53.160137,389,524,809,8607
53.160137,2355,5297,7346,5506
53.225933,1670,4323,8511,2867
53.225933,1764,5243,8779,4895
53.235325,1871,2700,5267,9436
53.235325,747,3058,4087,9462
53.235325,3059,6928,9832,6927
53.25411,1403,3247,3832,3437
53.25411,1751,9049,7690,6277
53.25411,2879,5828,9821,5603
53.263496,2738,8116,9902,8428
53.263496,2234,3789,6343,2779
53.263496,1742,4448,5035,3772
53.310413,3019,6538,7087,6279
53.310413,3403,6556,9837,6008
53.338543,2976,4243,7816,6926
53.338543,2036,9071,9863,5389
53.366657,783,880,4011,2712
53.366657,1075,1945,4878,1907
53.366657,1345,2970,8106,6409
53.413483,692,850,2554,795
53.413483,2936,4369,8890,6914
53.413483,844,7691,3209,1364
53.450912,1118,1515,1664,1415
53.460266,585,3780,2838,8212
53.460266,1875,7332,8748,4398
53.460266,681,9746,4289,932
53.460266,1001,2402,3682,1845
53.488316,2428,4629,9302,6818
53.535034,2361,6796,8969,3619
53.535034,609,1089,2627,2718
53.600372,3092,4248,6717,8649
53.600372,250,259,641,264
53.600372,2866,7357,9146,4270
53.600372,1912,6562,7297,4661
53.600372,2382,6112,8261,6825
53.600372,2096,4112,5921,5591
53.600372,474,1908,3504,1033
53.600372,2362,4393,8458,3639
53.600372,894,2389,3693,6584
53.600372,2786,5092,7143,8141
53.600372,718,9801,4000,1237
53.66563,627,853,2726,6019
53.66563,2379,3051,9861,7566
53.712196,2412,8355,9591,3262
53.712196,2420,8109,9598,7910
53.712196,1740,7238,8573,7581
53.712196,672,9398,2509,9251
53.712196,2326,3842,6610,5849
53.740116,1469,7575,6065,2076
53.75872,367,9688,1528,2183
53.75872,473,3661,1309,3663
53.75872,1653,5766,5952,6021
53.75872,1287,5085,5114,2297
53.75872,529,6771,2006,3413
53.75872,1551,5204,8665,5487
53.75872,1547,6178,9054,7460
53.75872,1943,3288,5844,4910
53.75872,2287,3112,8978,8101
53.75872,1221,9191,3772,2024
53.75872,3083,7223,9773,7619
53.75872,2203,5332,7571,5215
53.75872,1261,1750,8643,6426
53.75872,1863,3440,6341,3143
53.814495,789,9681,2313,9615
53.814495,1849,8447,6310,5536
53.814495,2133,3824,7307,4456
53.814495,2949,7957,9391,6727
53.823788,932,1396,2301,1756
53.823788,1192,3780,4108,3702
53.851646,645,1004,2114,1104
53.851646,817,5723,3360,9668
53.851646,371,816,1313,789
53.851646,3419,7720,9418,7436
53.851646,2517,6184,9565,6629
53.851646,1569,5455,8803,5742
53.851646,1009,8738,2999,8559
53.851646,2509,6529,8169,5438
53.851646,339,1236,899,368
53.851646,1227,2581,6559,8127
53.90733,2071,3717,7591,5105
53.90733,653,2504,4127,1505
53.90733,1447,1731,3811,8534
53.935146,1010,1451,5222,1764
53.935146,934,2415,5694,8299
53.935146,550,847,1921,3525
54,1355,6431,7019,5713
54,609,1322,2438,6456
54,1601,6358,8281,8046
54.00926,1062,1955,5175,6866
54.00926,1400,1806,3043,1604
54.00926,1004,1252,1856,1204
54.00926,678,4060,2463,1407
54.00926,3442,6573,8485,6691
54.037025,2367,3179,8863,3280
54.037025,1915,4115,6756,4764
54.037025,2307,6763,9154,4066
54.037025,473,9421,1600,1184
54.037025,1845,6255,7811,6269
54.037025,1785,2687,7086,8903
54.037025,2163,2769,5093,2678
54.08327,2174,8261,6086,8654
54.08327,550,6283,2864,6384
54.08327,954,7505,3648,7428
54.08327,1674,6473,5728,3905
54.08327,854,9395,2246,9567
54.08327,740,6966,4362,3731
54.08327,560,2501,2804,2721
54.08327,882,7654,3605,9533
54.08327,2576,4857,9919,6134
54.08327,794,2464,4646,985
54.08327,1498,675,3098,2349
54.08327,1838,5340,6234,3840
54.120235,2246,5200,7427,7381
54.120235,1908,2596,8944,7534
54.120235,666,1057,2674,9713
54.120235,2404,6546,7588,5951
54.120235,3186,5187,7168,5847
54.120235,2224,4271,5607,8939
54.120235,1566,1864,6714,3971
54.120235,916,1695,4331,6214
54.120235,2562,8697,9323,3978
54.120235,1218,3105,3605,8696
54.120235,1698,6961,9061,2945
54.120235,604,2383,3032,1451
54.120235,558,3368,1702,3588
54.129475,1681,5430,6968,3764
54.129475,2651,7182,9449,3487
54.129475,439,8357,1767,825
54.129475,529,844,1091,548
54.129475,445,523,2470,4118
54.129475,663,6040,1497,9300
54.129475,1329,9373,8496,3531
54.129475,2017,3788,8085,5783
54.129475,1423,9527,6474,5598
54.129475,1843,4535,7977,6191
54.147945,1293,5154,4468,6326
54.20332,853,1928,4292,8387
54.20332,2063,6667,7908,6970
54.20332,2197,4187,8627,3712
54.20332,589,4240,3232,850
54.20332,813,9094,3947,9203
54.20332,2275,9061,8387,3777
54.230988,2198,5078,8264,6358
54.230988,2142,8640,9970,8634
54.230988,1390,2043,6210,1723
54.33231,1171,2591,3193,9451
54.33231,1785,7832,7820,7329
54.33231,1611,6421,5316,2729
54.34151,612,7401,2772,1156
54.34151,2020,4003,8016,4846
54.34151,566,1345,2887,779
54.378304,622,825,2365,3645
54.378304,1200,3252,6257,6171
54.378304,2744,7582,8456,6518
54.378304,372,3057,1566,9386
54.378304,554,8864,2931,2467
54.378304,1566,2752,7252,3064
54.405884,3249,6144,8450,6012
54.405884,1259,8199,8587,2746
54.405884,1303,6003,4005,5401
54.42426,1589,5213,6303,2012
54.42426,1907,7692,7337,2723
54.42426,187,507,793,247
54.451813,1922,4576,9058,5930
54.451813,1468,4209,3909,5136
54.451813,746,1262,3483,1289
54.451813,2540,3711,8517,4674
54.451813,894,4495,4617,7721
54.451813,536,8399,1892,2352
54.451813,1638,2860,7338,5884
54.451813,1142,4733,5460,1909
54.48853,2670,6142,9040,5413
54.48853,1002,4714,6107,7403
54.48853,2006,5983,7464,9596
54.48853,1314,8260,4963,1592
54.48853,1132,6642,6732,6710
54.56189,2740,4608,9078,4956
54.56189,1070,3270,4015,5678
54.56189,1210,1493,4307,2075
54.56189,740,5395,3755,6342
54.56189,2640,5403,8549,6484
54.571056,2999,6482,9581,4858
54.571056,2921,5253,9074,7552
54.571056,3167,4490,8173,7043
54.571056,1189,5818,6003,2324
54.571056,1347,3032,6196,8652
54.589375,987,2114,3228,1479
54.589375,2667,5883,6723,6375
54.589375,1363,5539,5561,6517
54.589375,1191,5052,5542,5082
54.589375,627,9145,2124,1470
54.589375,1441,2009,4400,3275
54.589375,1401,7967,8700,7973
54.589375,781,4297,3516,4645
54.589375,1289,4265,4386,5205
54.626,1283,4131,4905,3011
54.626,3323,5799,8452,5239
54.626,637,6836,2363,6559
54.644306,1329,1734,5178,6397
54.644306,1399,3881,7454,1706
54.644306,795,6441,3624,1310
54.67175,620,4142,2466,7088
54.67175,1160,3503,3847,7559
54.67175,2812,6364,7756,4177
54.67175,508,824,2612,4745
54.67175,2516,7564,7265,5533
54.708317,662,9811,2411,8601
54.708317,720,6300,3276,6703
54.708317,2550,6093,9355,7793
54.708317,1248,3902,6028,6113
54.708317,3080,6915,8343,6453
54.74486,1490,6680,5761,6053
54.74486,2168,2755,8984,3580
54.74486,318,5805,1243,5570
54.81788,3044,4881,8150,6167
54.81788,256,9872,1195,8132
54.81788,754,1494,2989,883
54.81788,1070,8074,4995,8534
54.81788,794,1910,2726,4394
54.81788,1380,6034,6511,5059
54.81788,2312,8912,7676,8661
54.91812,971,9356,3872,1260
54.91812,1531,7939,8272,2861
54.91812,577,3500,2842,3578
55,3646,8001,9612,6114
55,2182,7202,8379,3152
55,1442,2596,5727,3544
55.00909,703,9014,3047,9721
55.00909,681,9713,3263,9712
55.00909,2093,5607,5439,4555
55.00909,963,4275,4401,1939
55.00909,651,5529,2491,5553
55.00909,2291,5868,8989,6196
55.027267,843,6051,3936,5056
55.027267,2119,3321,6322,3720
55.027267,2929,4725,6767,4947
55.03635,2602,6478,7739,5947
55.03635,834,1456,3491,9768
55.03635,2076,8369,9210,7587
55.03635,986,9513,3161,9549
55.03635,1874,3882,6151,6283
55.03635,1746,6159,8721,2972
55.03635,1116,3916,6612,2759
55.03635,1602,8099,4242,2727
55.072678,1450,2953,3580,2975
55.072678,772,9730,3609,1102
55.072678,2172,6130,7613,7523
55.081757,2315,5308,8715,6977
55.081757,1697,5924,8067,2054
55.081757,783,2324,3313,1386
55.081757,1217,2181,6269,4481
55.081757,445,8715,2709,4367
55.081757,1201,1393,3216,2319
55.081757,337,8483,1376,466
55.081757,2417,6678,8072,4172
55.108982,2170,5554,6894,6832
55.108982,880,2459,2733,1069
55.108982,1916,6918,4009,7143
55.108982,764,8510,3199,830
55.108982,1580,3807,4608,3886
55.145264,2442,6279,7426,7350
55.145264,542,9751,2514,1097
55.145264,2976,7878,9242,6853
55.154327,711,7855,2848,7894
55.154327,641,8181,3435,909
55.154327,1305,9710,4763,5041
55.17246,1391,9035,8664,9317
55.21775,698,3895,2308,3737
55.21775,1618,2951,3859,9321
55.226807,2253,3937,7066,6586
55.226807,1823,2441,9023,8182
55.226807,1657,2542,3998,8400
55.226807,491,627,2265,1259
